Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUEN D;lu en di uo ming;005045449;1;;2;FEMME;2;HAUT FEMME;0;CHEMISIERS;E23;3852;TIEDYE;ROSE;;;;;;;TU;2;9005045449013;;34.99;34.99;1;20;20230218;20230218
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXXS;0;9005042641021;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXS;0;9005042641038;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXS/;0;9005042641045;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XS;0;9005042641052;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XS/S;0;9005042641069;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;S;1;9005042641076;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;S/M;0;9005042641083;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;M;0;9005042641090;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;M/L;0;9005042641106;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;L;1;9005042641113;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;L/XL;0;9005042641120;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XL;0;9005042641137;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXL;0;9005042641144;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXL/;0;9005042641151;;34.99;34.99;1;20;20221117;20230220
LUXLUN;luxlunadi wang xiudan;005042641;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;20338;RUBAN;NOIR;;;;;;;XXXL;0;9005042641168;;34.99;34.99;1;20;20221117;20230220
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;2XS;0;9005044245012;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;XS;1;9005044245029;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;S;1;9005044245036;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;M;1;9005044245043;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;L;1;9005044245050;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;XL;1;9005044245067;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;XXL;0;9005044245074;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;3XL;0;9005044245081;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044245;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;1231;;ECRU;;;;;;;4XL;0;9005044245098;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;XS;0;9005044239011;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;S;1;9005044239028;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;M;1;9005044239035;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;L;1;9005044239042;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;XL;0;9005044239059;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044239;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;L3325;SM;JEANS;;;;;;;XXL;0;9005044239066;;39.99;39.99;1;20;20230117;20230220
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;2XS;0;9005044241014;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;XS;1;9005044241021;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;S;1;9005044241038;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;M;1;9005044241045;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;L;1;9005044241052;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;XL;0;9005044241069;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;XXL;0;9005044241076;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;3XL;0;9005044241083;;44.99;44.99;1;20;20230117;20230218
MENTA;sarl menta fashion;005044241;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;YD2075;;JEANS;;;;;;;4XL;0;9005044241090;;44.99;44.99;1;20;20230117;20230218
MILA A;mila and stories;005043123;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;H22;21CDC042;ROND;NOIR;;;;;;;TU;1;9005043123014;;19.99;19.99;1;20;20221128;20230217
MILA A;mila and stories;005043128;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;22YY047;CHAINE;NO/DOR;;;;;;;TU;1;9005043128019;;29.99;29.99;1;20;20221128;20230220
MILA A;mila and stories;005043130;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;22YYO34;CHAINE;NOIR;;;;;;;TU;1;9005043130012;;29.99;29.99;1;20;20221128;20230218
MILA A;mila and stories;005043318;1;;9;ACCESSOIRES;1;BIJOUX;2;BOUCLES D'OREILLES;H22;M22EE165;STRASS;ARGENT;;;;;;;TU;2;9005043318014;;19.99;19.99;1;20;20221202;20230218
MILA A;mila and stories;005043319;1;;9;ACCESSOIRES;1;BIJOUX;2;BOUCLES D'OREILLES;H22;M22EE234;STRASS;DORÉ;;;;;;;TU;1;9005043319011;;24.99;24.99;1;20;20221202;20230221
MILA A;mila and stories;005043323;1;;9;ACCESSOIRES;1;BIJOUX;2;BOUCLES D'OREILLES;H22;M22GE43;;DORÉ;;;;;;;TU;1;9005043323018;;19.99;19.99;1;20;20221202;20230220
MISSCA;miss carla;005044437;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;12366;RAYÉ;ECRU;;;;;;;TU;1;9005044437011;;44.99;44.99;1;20;20230125;20230220
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;XS;0;9005044526012;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;XS-S;0;9005044526029;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;S;0;9005044526036;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;S-M;1;9005044526043;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;M;0;9005044526050;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;M-L;1;9005044526067;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;L;0;9005044526074;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;L-XL;0;9005044526081;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;XL;0;9005044526098;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;XL2X;0;9005044526104;;49.99;49.99;1;20;20230126;20230218
MUSY M;musy muse;005044526;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;M2117;;MARRON;;;;;;;2XL;0;9005044526111;;49.99;49.99;1;20;20230126;20230218
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;36;1;9005044496018;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;37;1;9005044496025;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;38;1;9005044496032;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;39;1;9005044496049;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;40;1;9005044496056;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044496;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;KP2156;SCRATC;BLANC;;;;;;;41;1;9005044496063;;39.99;39.99;1;20;20230125;20230221
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;36;0;9005044495011;;44.99;44.99;1;20;20230125;20230220
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;37;1;9005044495028;;44.99;44.99;1;20;20230125;20230220
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;38;1;9005044495035;;44.99;44.99;1;20;20230125;20230220
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;39;1;9005044495042;;44.99;44.99;1;20;20230125;20230220
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;40;1;9005044495059;;44.99;44.99;1;20;20230125;20230220
MYSTOR;mystories;005044495;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;6;BASKETS FEMME;E23;RP2171;CRAMPO;LEOPAR;;;;;;;41;1;9005044495066;;44.99;44.99;1;20;20230125;20230220
OLIVIA;OLIVIA MODA;005039507;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;H22;2229;DENTEL;MARINE;;;;;;;TU;1;9005039507019;;12.99;12.99;1;20;20220818;20230220
OLIVIA;OLIVIA MODA;005036628;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;E23;2229;DENTEL;NOIR;;;;;;;TU;1;9005036628014;;12.99;12.99;1;20;20220604;20230218
ONE;one molta tendacia;005043976;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;3620;;ORANGE;;;;;;;TU;1;9005043976016;;29.99;29.99;1;20;20230106;20230217
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;32;0;9005044883023;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;34;1;9005044883030;5715312381574;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;36;1;9005044883047;5715312381581;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;38;1;9005044883054;5715312381598;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;40;1;9005044883061;5715312381604;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;42;0;9005044883078;5715312381611;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;44;0;9005044883085;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;46;0;9005044883092;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;48;0;9005044883108;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;50;0;9005044883115;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;52;0;9005044883122;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;54;0;9005044883139;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;56;0;9005044883146;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;58;0;9005044883153;;44.99;44.99;1;20;20230131;20230220
ONLY;;005044883;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;187458;;;;GREEN;;ONLY;60;0;9005044883160;;44.99;44.99;1;20;20230131;20230220
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;32;0;9005043286023;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;34;1;9005043286030;5715366348059;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;36;1;9005043286047;5715323170556;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;38;1;9005043286054;5715323170549;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;40;1;9005043286061;5715366348066;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;42;1;9005043286078;5715366348073;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;44;0;9005043286085;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;46;0;9005043286092;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;48;0;9005043286108;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;50;0;9005043286115;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;52;0;9005043286122;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;54;0;9005043286139;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;56;0;9005043286146;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;58;0;9005043286153;;44.99;44.99;1;20;20221201;20230215
ONLY;;005043286;1;ONLELLY 3/4 LIFE BLAZER TLR NO;F;FEMME;A;SUR MESURE;2;VESTES SUR MESURE;E23;15197451;ELASTA;200030;;;;BLUE;;ONLY;60;0;9005043286160;;44.99;44.99;1;20;20221201;20230215
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXXS;0;9005044888028;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXS;0;9005044888035;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXS/;0;9005044888042;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XS;1;9005044888059;5714926145909;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XS/S;0;9005044888066;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;S;1;9005044888073;5714918413993;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;S/M;0;9005044888080;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;M;1;9005044888097;5714918413962;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;M/L;0;9005044888103;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;L;1;9005044888110;5714926145916;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;L/XL;0;9005044888127;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XL;0;9005044888134;5714926145923;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXL;0;9005044888141;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXL/;0;9005044888158;;59.99;59.99;1;20;20230131;20230220
ONLY;;005044888;1;ONLKENYA LIFE UTILITY JACKET C;F;FEMME;7;PIECES A MANCHES;2;VESTES;E23;15217835;LYOCEL;239935;;;;GREY;;ONLY;XXXL;0;9005044888165;;59.99;59.99;1;20;20230131;20230220
